title,stars,text,publishedAtDate,likesCount,name,reviewerNumberOfReviews,isLocalGuide,responseFromOwnerDate,responseFromOwnerText,originalLanguage,publishAt,rating,reviewContext/Meal type,reviewContext/Noise level,reviewContext/Parking,reviewContext/Parking options,reviewContext/Parking space,reviewContext/Price per person,reviewContext/Seating type,reviewContext/Service,reviewContext/Vegetarian options,reviewDetailedRating/Atmosphere,reviewDetailedRating/Food,reviewDetailedRating/Service,reviewId,reviewImageUrls/0,reviewImageUrls/1,reviewOrigin,reviewUrl,reviewerId,reviewerPhotoUrl,reviewerUrl,textTranslated,translatedLanguage,visitedIn,reviewImageUrls/2,reviewImageUrls/3,reviewContext/Wait time,reviewImageUrls/4,reviewImageUrls/5,reviewContext/Group size,reviewImageUrls/6,reviewImageUrls/7,reviewImageUrls/8,reviewImageUrls/9,reviewImageUrls/10,reviewImageUrls/11,reviewContext/Recommended dishes,reviewContext/Reservation,reviewContext/Dietary restrictions,reviewContext/Kid-friendliness,reviewContext/Special events,reviewContext/Special offers,is_spam,spam_reasons,word_count,char_count
Dragon Seafood 龍海鲜,4,"Good food, choose the ones with the 👍 in the menu",2018-11-28T04:41:17.124Z,0,aloysius liow,315,True,,,en,6 years ago,,,,,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNveGVIbTNRRRAB,https://lh3.googleusercontent.com/geougc-cs/AB3l90DdrUmBEDFYHh0_BwhabH84Y5gidcm2mMXSJJpR4gVF0jtaUd0eBr8sfFuTHBtDyZ9q5SRNUoNoTl59A36eB96POwnNvhMHbhDvaLGn5le1pQGUVuOOn2ByaD9lyqbY0gUkB-Lt,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNveGVIbTNRRRAB!2m1!1s0x0:0xedc073a3e738d309!3m1!1s2@1:CIHM0ogKEICAgICoxeHm3QE%7CCgsI7bj43wUQ4OecOw%7C?hl=en,113721240913881324359,https://lh3.googleusercontent.com/a-/ALV-UjUf2W-mIYi3RGyWgzqATGADf3ZHCv7dhLPBb6C7xaMMo-Q-wqA=s1920-c-rp-mo-ba5-br100,https://www.google.com/maps/contrib/113721240913881324359?hl=en,,,,,,,,,,,,,,,,,,,,,,True,Too few characters (49 < 50),11,49
Forum Roasted Bbq,5,The sio bak is awesome! Probably the best in the whole of tuas.,2021-02-23T03:51:13.108Z,0,Noel Pang,69,True,,,en,4 years ago,,,,,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUR5bVB5Z29RRRAB,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR5bVB5Z29RRRAB!2m1!1s0x0:0x1f7dea98a6e7d070!3m1!1s2@1:CIHM0ogKEICAgIDymPygoQE%7CCgsIsffRgQYQyJf7Mw%7C?hl=en,111328681378155647209,https://lh3.googleusercontent.com/a-/ALV-UjVJyzw2C05b9n9wa9QJhVbpXni3mgNm31-capG0Djj1bGuFukRPfw=s1920-c-rp-mo-ba4-br100,https://www.google.com/maps/contrib/111328681378155647209?hl=en,,,,,,,,,,,,,,,,,,,,,,False,,13,63
Forum Roasted Bbq,3,这是工作人士用餐的地方。,2021-01-21T00:43:07.741Z,0,TinHwai Poa,44,False,,,zh,4 years ago,,,,,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUN5MUtiN1R3EAE,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN5MUtiN1R3EAE!2m1!1s0x0:0x1f7dea98a6e7d070!3m1!1s2@1:CIHM0ogKEICAgICy1Kb7Tw%7CCgwIm5yjgAYQyJiy4QI%7C?hl=en,108456158097695050730,https://lh3.googleusercontent.com/a-/ALV-UjUB7_doJUIv4L4BBEEkPAAxJMcCvTo3P4Nlf0WMHGJ6lXpU_Kw1=s1920-c-rp-mo-br100,https://www.google.com/maps/contrib/108456158097695050730?hl=en,This is where working people eat.,en,,,,,,,,,,,,,,,,,,,,True,Too few words (1 < 10); Too few characters (12 < 50),1,12
Forum Roasted Bbq,4,,2020-10-29T05:03:37.842Z,0,Ong Beng Khong,23,True,,,,4 years ago,,,,,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNpNnFxa1d3EAE,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNpNnFxa1d3EAE!2m1!1s0x0:0x1f7dea98a6e7d070!3m1!1s2@1:CIHM0ogKEICAgICi6qqkWw%7CCgwIqZrp_AUQqObOkQM%7C?hl=en,103534594117528607962,https://lh3.googleusercontent.com/a/ACg8ocKpDOmpgbvVeNKlCmDINF-r4FuJFul0vO4KrcQQrgHUhAf5Wg=s1920-c-rp-mo-ba4-br100,https://www.google.com/maps/contrib/103534594117528607962?hl=en,,,,,,,,,,,,,,,,,,,,,,True,Too few words (1 < 10); Too few characters (3 < 50); Duplicate of review #3,1,3
Forum Roasted Bbq,3,,2020-07-29T07:37:45.602Z,0,J Q,102,True,,,,5 years ago,,,,,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUQ4aV9ENDZBRRAB,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQ4aV9ENDZBRRAB!2m1!1s0x0:0x1f7dea98a6e7d070!3m1!1s2@1:CIHM0ogKEICAgID8i_D46AE%7CCgwIyc6E-QUQiLyHnwI%7C?hl=en,105852176791330835826,https://lh3.googleusercontent.com/a/ACg8ocJcCTOJskxFyYXbYSiOEiAJS7jYveFSYF5vsG4fTb1zAMaMGg=s1920-c-rp-mo-ba4-br100,https://www.google.com/maps/contrib/105852176791330835826?hl=en,,,,,,,,,,,,,,,,,,,,,,True,Too few words (1 < 10); Too few characters (3 < 50); Duplicate of review #3,1,3
Forum Roasted Bbq,4,,2020-06-06T23:51:16.479Z,0,Kunming Cai,6,False,,,,5 years ago,,,,,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURjMnBLc1JnEAE,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURjMnBLc1JnEAE!2m1!1s0x0:0x1f7dea98a6e7d070!3m1!1s2@1:CIHM0ogKEICAgIDc2pKsRg%7CCgwI9Nfw9gUQ6MLY5AE%7C?hl=en,118123225024842010713,https://lh3.googleusercontent.com/a-/ALV-UjWxL73bs6E-FPDmFFul0pmi3WfqnamnYXmdPYlzsTp_0jB2QIyN_g=s1920-c-rp-mo-br100,https://www.google.com/maps/contrib/118123225024842010713?hl=en,,,,,,,,,,,,,,,,,,,,,,True,Too few words (1 < 10); Too few characters (3 < 50); Duplicate of review #3,1,3
Forum Roasted Bbq,5,,2019-10-29T03:32:26.736Z,0,Md Babu,28,True,,,,5 years ago,,,,,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUQwb3Z1Nk9nEAE,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQwb3Z1Nk9nEAE!2m1!1s0x0:0x1f7dea98a6e7d070!3m1!1s2@1:CIHM0ogKEICAgID0ovu6Og%7CCgwIyuXe7QUQ8ICE3wI%7C?hl=en,104856842679438882302,https://lh3.googleusercontent.com/a-/ALV-UjXqWVFF-84X3090Kmj68NAczoFc19agDWQEI4xOY8jfncfq55q3=s1920-c-rp-mo-ba3-br100,https://www.google.com/maps/contrib/104856842679438882302?hl=en,,,,,,,,,,,,,,,,,,,,,,True,Too few words (1 < 10); Too few characters (3 < 50); Duplicate of review #3,1,3
Forum Roasted Bbq,3,Itsok,2019-10-05T16:00:25.453Z,0,raja pandiyan,5,False,,,mg,5 years ago,,,,,,,,,,,,,,ChRDSUhNMG9nS0VJQ0FnSUMwdGEwNBAB,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChRDSUhNMG9nS0VJQ0FnSUMwdGEwNBAB!2m1!1s0x0:0x1f7dea98a6e7d070!3m1!1s2@1:CIHM0ogKEICAgIC0ta04%7CCgwImfzi7AUQkOqz2AE%7C?hl=en,114747087060227541072,https://lh3.googleusercontent.com/a-/ALV-UjXQSFJ-dibx-e3IJi4Ff68qPyNoggK6h-gQsPA3K4VnmhmlpThd=s1920-c-rp-mo-br100,https://www.google.com/maps/contrib/114747087060227541072?hl=en,Itzuk,en,,,,,,,,,,,,,,,,,,,,True,Too few words (1 < 10); Too few characters (5 < 50),1,5
Forum Roasted Bbq,5,,2019-10-03T07:43:09.193Z,0,Samuel Ng,3,False,,,,5 years ago,,,,,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUMwdWYyNjRnRRAB,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMwdWYyNjRnRRAB!2m1!1s0x0:0x1f7dea98a6e7d070!3m1!1s2@1:CIHM0ogKEICAgIC0uf264gE%7CCgsIjc3W7AUQsIOzXA%7C?hl=en,105592637396810702402,https://lh3.googleusercontent.com/a/ACg8ocLZ9l5cBXEwAv1slNNU-_LwQnBsyh3w0B1vjqlQSJlM85X6Kg4=s1920-c-rp-mo-br100,https://www.google.com/maps/contrib/105592637396810702402?hl=en,,,,,,,,,,,,,,,,,,,,,,True,Too few words (1 < 10); Too few characters (3 < 50); Duplicate of review #3,1,3
Forum Roasted Bbq,5,,2019-09-24T08:23:47.344Z,0,SUJAL MR,6,False,,,,5 years ago,,,,,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUMweHNxdVdREAE,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMweHNxdVdREAE!2m1!1s0x0:0x1f7dea98a6e7d070!3m1!1s2@1:CIHM0ogKEICAgIC0xsquWQ%7CCgwIk6Wn7AUQwMGHpAE%7C?hl=en,103040485025501997997,https://lh3.googleusercontent.com/a-/ALV-UjUCoAknXjGD3p5wdpM-_dLg4006pOddTDY5CLG7ifAhofjh973nFg=s1920-c-rp-mo-br100,https://www.google.com/maps/contrib/103040485025501997997?hl=en,,,,,,,,,,,,,,,,,,,,,,True,Too few words (1 < 10); Too few characters (3 < 50); Duplicate of review #3,1,3
Forum Roasted Bbq,5,The best roasted meat store in Tuas area. Owner is efficient and friendly but expect a 15 mins queue during peak hours. Prices are reasonable too!,2019-09-14T01:15:21.420Z,0,Chen JR,119,True,,,en,5 years ago,,,,,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUMwMk9iMEhREAE,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMwMk9iMEhREAE!2m1!1s0x0:0x1f7dea98a6e7d070!3m1!1s2@1:CIHM0ogKEICAgIC02Ob0HQ%7CCgwIqf7w6wUQ-JjXyAE%7C?hl=en,107509571400275916270,https://lh3.googleusercontent.com/a-/ALV-UjXjZPxFv4FhcNttmWUzJq1HZZ8EEkF2fIokxblaJxSpXsjO07oh=s1920-c-rp-mo-ba4-br100,https://www.google.com/maps/contrib/107509571400275916270?hl=en,,,,,,,,,,,,,,,,,,,,,,False,,26,146
Forum Roasted Bbq,5,Their siew yok is out of this world,2019-08-14T05:21:26.711Z,0,jeremy ho,37,True,,,en,6 years ago,,,,,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURVaEpxQjJBRRAB,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURVaEpxQjJBRRAB!2m1!1s0x0:0x1f7dea98a6e7d070!3m1!1s2@1:CIHM0ogKEICAgIDUhJqB2AE%7CCgwI1rTO6gUQ2LKa0wI%7C?hl=en,113316669385512789819,https://lh3.googleusercontent.com/a-/ALV-UjUEZ8-DY1O9-cgx8aBETGeSlrrxj6YGLQeDs9yRUWkEAtGObOKv=s1920-c-rp-mo-ba3-br100,https://www.google.com/maps/contrib/113316669385512789819?hl=en,,,,,,,,,,,,,,,,,,,,,,True,Too few words (8 < 10); Too few characters (35 < 50),8,35
Forum Roasted Bbq,4,hong kong style roasted duck,2019-08-13T04:18:34.844Z,0,boon kiak ang,5,True,,,en,6 years ago,,,,,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURVNlB1eVd3EAE,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURVNlB1eVd3EAE!2m1!1s0x0:0x1f7dea98a6e7d070!3m1!1s2@1:CIHM0ogKEICAgIDU6PuyWw%7CCgwImvTI6gUQiLLSkgM%7C?hl=en,112197663771268393841,https://lh3.googleusercontent.com/a/ACg8ocJIchcQf9mqZXAf95pV6kl7ljJdsOCUC5GVe302mW5EiIg_SA=s1920-c-rp-mo-ba2-br100,https://www.google.com/maps/contrib/112197663771268393841?hl=en,,,,,,,,,,,,,,,,,,,,,,True,Too few words (5 < 10); Too few characters (28 < 50),5,28
Forum Roasted Bbq,4,,2019-07-26T06:10:21.874Z,0,Daniel Lee,44,True,,,,6 years ago,,,,,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNVd2RfSjJ3RRAB,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNVd2RfSjJ3RRAB!2m1!1s0x0:0x1f7dea98a6e7d070!3m1!1s2@1:CIHM0ogKEICAgICUwd_J2wE%7CCgwIzbLq6QUQ8PPooAM%7C?hl=en,109647168962467458034,https://lh3.googleusercontent.com/a-/ALV-UjVdTpL8aNPlgcGa4ddDqTBK1ZZ3FTMRwYGILgBgdbqKElvjMD08nw=s1920-c-rp-mo-ba5-br100,https://www.google.com/maps/contrib/109647168962467458034?hl=en,,,,,,,,,,,,,,,,,,,,,,True,Too few words (1 < 10); Too few characters (3 < 50); Duplicate of review #3,1,3
Forum Roasted Bbq,4,,2019-06-30T02:41:01.058Z,0,Sekar V,11,True,,,,6 years ago,,,,,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURrcWE3c1RnEAE,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURrcWE3c1RnEAE!2m1!1s0x0:0x1f7dea98a6e7d070!3m1!1s2@1:CIHM0ogKEICAgIDkqa7sTg%7CCgsIvcLg6AUQoLv2Gw%7C?hl=en,113669927495154785620,https://lh3.googleusercontent.com/a-/ALV-UjUvXxfrLgNtnwLm4XMwnrWJokTHAn83iQbXmP8HKXpZcbYfBxn7=s1920-c-rp-mo-ba3-br100,https://www.google.com/maps/contrib/113669927495154785620?hl=en,,,,,,,,,,,,,,,,,,,,,,True,Too few words (1 < 10); Too few characters (3 < 50); Duplicate of review #3,1,3
Forum Roasted Bbq,4,,2019-06-03T03:19:59.530Z,0,Frankie NG,2,False,,,,6 years ago,,,,,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUM0cEp2cFRREAE,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUM0cEp2cFRREAE!2m1!1s0x0:0x1f7dea98a6e7d070!3m1!1s2@1:CIHM0ogKEICAgIC4pJvpTQ%7CCgwI36PS5wUQqKuA_QE%7C?hl=en,105079238238066968769,https://lh3.googleusercontent.com/a/ACg8ocKAchIDiqnTMRNew5u6L3r3jGNRZ69rPpUQ7jJzGYdVJusHYg=s1920-c-rp-mo-br100,https://www.google.com/maps/contrib/105079238238066968769?hl=en,,,,,,,,,,,,,,,,,,,,,,True,Too few words (1 < 10); Too few characters (3 < 50); Duplicate of review #3,1,3
Forum Roasted Bbq,5,,2019-05-31T11:46:49.946Z,0,J C,77,True,,,,6 years ago,,,,,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUM0eUlqWGZnEAE,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUM0eUlqWGZnEAE!2m1!1s0x0:0x1f7dea98a6e7d070!3m1!1s2@1:CIHM0ogKEICAgIC4yIjXfg%7CCgwIqajE5wUQwNi3wwM%7C?hl=en,108217351420507408146,https://lh3.googleusercontent.com/a-/ALV-UjUXr3CGYuRiuu5tdmZj7WHqh_r6ChdVI4MyLFVYgu1cGWKlfNvN=s1920-c-rp-mo-ba4-br100,https://www.google.com/maps/contrib/108217351420507408146?hl=en,,,,,,,,,,,,,,,,,,,,,,True,Too few words (1 < 10); Too few characters (3 < 50); Duplicate of review #3,1,3
Forum Roasted Bbq,4,Long queue even when you go early for lunch; other people more fortunate than ourselves. The food is tasty with reasonable price.,2019-04-08T01:27:49.787Z,0,Adam Chow,180,True,,,en,6 years ago,,,,,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNZd3VudHN3RRAB,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNZd3VudHN3RRAB!2m1!1s0x0:0x1f7dea98a6e7d070!3m1!1s2@1:CIHM0ogKEICAgICYwuntswE%7CCgwIlceq5QUQyKi-9wI%7C?hl=en,113291971387429807498,https://lh3.googleusercontent.com/a/ACg8ocIRncz36jnTG2stTISW1wv7HqGVgZ7BWiXKy-_Z-wn_j7-15g=s1920-c-rp-mo-ba4-br100,https://www.google.com/maps/contrib/113291971387429807498?hl=en,,,,,,,,,,,,,,,,,,,,,,False,,22,129
Forum Roasted Bbq,3,,2019-03-21T12:14:41.225Z,0,Swee Heng Toh,2,True,,,,6 years ago,,,,,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURvczlPcnF3RRAB,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURvczlPcnF3RRAB!2m1!1s0x0:0x1f7dea98a6e7d070!3m1!1s2@1:CIHM0ogKEICAgIDos9OrqwE%7CCgsIsYDO5AUQoLzWaw%7C?hl=en,112285235354599302779,https://lh3.googleusercontent.com/a/ACg8ocKJ8d6BfCQE4QlV-rzkjayRQYBByNGS3Q4UlQm_c3koe5WvbA=s1920-c-rp-mo-ba2-br100,https://www.google.com/maps/contrib/112285235354599302779?hl=en,,,,,,,,,,,,,,,,,,,,,,True,Too few words (1 < 10); Too few characters (3 < 50); Duplicate of review #3,1,3
Forum Roasted Bbq,4,Hidden gem in Tuas. Roasted pork n char siew are really good,2019-03-20T04:11:03.505Z,0,Brenda S,17,True,,,en,Edited 6 years ago,,,,,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURvX3JLdWhnRRAB,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURvX3JLdWhnRRAB!2m1!1s0x0:0x1f7dea98a6e7d070!3m1!1s2@1:CIHM0ogKEICAgIDo_rKuhgE%7CCgwI1_rG5AUQyNT38AE%7C?hl=en,111573059203430155568,https://lh3.googleusercontent.com/a/ACg8ocJzFFN9uyI_QnxPGZN3-ET6V9U_h12stLF7mKyy-yMdoBiz=s1920-c-rp-mo-ba2-br100,https://www.google.com/maps/contrib/111573059203430155568?hl=en,,,,,,,,,,,,,,,,,,,,,,False,,12,60
Forum Roasted Bbq,5,,2019-03-20T04:09:46.540Z,0,Kelvin Ng,1,False,,,,6 years ago,,,,,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURvNDVpR2tBRRAB,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURvNDVpR2tBRRAB!2m1!1s0x0:0x1f7dea98a6e7d070!3m1!1s2@1:CIHM0ogKEICAgIDo45iGkAE%7CCgwIivrG5AUQoI3ugQI%7C?hl=en,115088308663696040560,https://lh3.googleusercontent.com/a-/ALV-UjW3pZP41N1DzlhHRBj5zEx-FRc3cLZMjn6t3EpGU3HezFv0kUJu=s1920-c-rp-mo-br100,https://www.google.com/maps/contrib/115088308663696040560?hl=en,,,,,,,,,,,,,,,,,,,,,,True,Too few words (1 < 10); Too few characters (3 < 50); Duplicate of review #3,1,3
Forum Roasted Bbq,1,,2019-03-15T14:09:12.926Z,0,Lay Li Ong,16,True,,,,6 years ago,,,,,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURvMXJxOTdBRRAB,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURvMXJxOTdBRRAB!2m1!1s0x0:0x1f7dea98a6e7d070!3m1!1s2@1:CIHM0ogKEICAgIDo1rq97AE%7CCgwIiOSu5AUQ8OL2uQM%7C?hl=en,100970621244451685604,https://lh3.googleusercontent.com/a-/ALV-UjV01nReUhe1p5L11nZJ7KwoyYvT2n73zMOqfWglyKbJMvg53PCG=s1920-c-rp-mo-ba2-br100,https://www.google.com/maps/contrib/100970621244451685604?hl=en,,,,,,,,,,,,,,,,,,,,,,True,Too few words (1 < 10); Too few characters (3 < 50); Duplicate of review #3,1,3
Forum Roasted Bbq,4,,2019-03-04T12:21:56.781Z,0,Robin Lee,14,False,,,,6 years ago,,,,,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNvbDhxV2lBRRAB,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNvbDhxV2lBRRAB!2m1!1s0x0:0x1f7dea98a6e7d070!3m1!1s2@1:CIHM0ogKEICAgICol8qWiAE%7CCgwI5LD04wUQoJi19AI%7C?hl=en,110413507112855965746,https://lh3.googleusercontent.com/a/ACg8ocJIO7m4Y-xRo84iYeOTcjBYD2GyZh5YAZeigbMIzUwQspgd7Q=s1920-c-rp-mo-br100,https://www.google.com/maps/contrib/110413507112855965746?hl=en,,,,,,,,,,,,,,,,,,,,,,True,Too few words (1 < 10); Too few characters (3 < 50); Duplicate of review #3,1,3
Forum Roasted Bbq,5,,2019-02-16T10:23:32.175Z,0,Saivaraj Vijay,102,True,,,,Edited 6 years ago,,,,,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNRek5fNVVBEAE,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNRek5fNVVBEAE!2m1!1s0x0:0x1f7dea98a6e7d070!3m1!1s2@1:CIHM0ogKEICAgICQzN_5UA%7CCgsIpMmf4wUQ2P-8Uw%7C?hl=en,116170857978185771297,https://lh3.googleusercontent.com/a-/ALV-UjUgPO-v8ExSV5_K6G0iEM9-omBn-HZwW3Mu5DrJ2hOZ_eMSObrN=s1920-c-rp-mo-ba4-br100,https://www.google.com/maps/contrib/116170857978185771297?hl=en,,,,,,,,,,,,,,,,,,,,,,True,Too few words (1 < 10); Too few characters (3 < 50); Duplicate of review #3,1,3
Forum Roasted Bbq,5,,2019-02-14T06:29:50.541Z,0,Britz Cortez,20,True,,,,6 years ago,,,,,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNvMXNEWEtBEAE,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNvMXNEWEtBEAE!2m1!1s0x0:0x1f7dea98a6e7d070!3m1!1s2@1:CIHM0ogKEICAgICo1sDXKA%7CCgwI3pWU4wUQ0NijggI%7C?hl=en,108794205299126346898,https://lh3.googleusercontent.com/a/ACg8ocIPbde_Pun9hUy1dkX1iuQGpCWipC7NQAQL963j5_XolAIOLg=s1920-c-rp-mo-ba3-br100,https://www.google.com/maps/contrib/108794205299126346898?hl=en,,,,,,,,,,,,,,,,,,,,,,True,Too few words (1 < 10); Too few characters (3 < 50); Duplicate of review #3,1,3
Forum Roasted Bbq,5,Not a bad place to find food,2019-01-24T12:52:19.200Z,0,Ong Han Ming Lawrence,356,True,,,en,6 years ago,,,,,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURJeDVUUHV3RRAB,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURJeDVUUHV3RRAB!2m1!1s0x0:0x1f7dea98a6e7d070!3m1!1s2@1:CIHM0ogKEICAgIDIx5TPuwE%7CCgsIg-qm4gUQnZflXw%7C?hl=en,112520952741306540642,https://lh3.googleusercontent.com/a/ACg8ocIGltqX9AWPamDvwmugQVjQnGuERH40ifTPalzK4xq9m3xQIQ=s1920-c-rp-mo-ba5-br100,https://www.google.com/maps/contrib/112520952741306540642?hl=en,,,,,,,,,,,,,,,,,,,,,,True,Too few words (7 < 10); Too few characters (28 < 50),7,28
Forum Roasted Bbq,4,The steamed chicken is average but the roasted pork is really crispy. Chicken rice is nice but the given soup doesn’t suit my taste. Didn’t expect to see birds in this part of the island “where birds don’t lay eggs” but pigeons do crowd around leftovers.,2019-01-08T05:40:56.686Z,0,Kia Guan Ng,261,True,,,en,6 years ago,,,,,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURJb1lHM2p3RRAB,https://lh3.googleusercontent.com/geougc-cs/AB3l90BrOt8-CTLzZt99OoiEqAFONZOBcG2ZJlwVGswBaW-A7FWVLKcKRb1HLrGdi7jqMWJ0krC__bZXC3wLjJMX0RybpQdVUCN0Ke2STBXpfbE0pD6bNciv_OctLTNTSaJkZXAqVIY,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURJb1lHM2p3RRAB!2m1!1s0x0:0x1f7dea98a6e7d070!3m1!1s2@1:CIHM0ogKEICAgIDIoYG3jwE%7CCgwI6O_Q4QUQ59u9xwI%7C?hl=en,108972979221461010763,https://lh3.googleusercontent.com/a-/ALV-UjVbPDMbf1K4b1KteqMMYjkB0WY1OhTTkKuvsqKgTZ6rhVkxVqjnUw=s1920-c-rp-mo-ba5-br100,https://www.google.com/maps/contrib/108972979221461010763?hl=en,,,,,,,,,,,,,,,,,,,,,,False,,46,254
Forum Roasted Bbq,5,,2018-12-14T03:48:36.940Z,0,JunHan Yee,55,True,,,,6 years ago,,,,,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNJNzh1djB3RRAB,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNJNzh1djB3RRAB!2m1!1s0x0:0x1f7dea98a6e7d070!3m1!1s2@1:CIHM0ogKEICAgICI78uv0wE%7CCgwIlNDM4AUQ6rm_wAM%7C?hl=en,109571466752122997085,https://lh3.googleusercontent.com/a-/ALV-UjU5TZfJxYiF3_tbfi8q59peJvJt0TEdZqvCMTri1k6OyCT7AzXT=s1920-c-rp-mo-ba5-br100,https://www.google.com/maps/contrib/109571466752122997085?hl=en,,,,,,,,,,,,,,,,,,,,,,True,Too few words (1 < 10); Too few characters (3 < 50); Duplicate of review #3,1,3
