"title","stars","text","publishedAtDate","likesCount","name","reviewerNumberOfReviews","isLocalGuide","responseFromOwnerDate","responseFromOwnerText","originalLanguage","publishAt","rating","reviewContext/Reservation recommended","reviewContext/Visited on","reviewContext/Wait time","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewOrigin","reviewUrl","reviewerId","reviewerPhotoUrl","reviewerUrl","textTranslated","translatedLanguage","visitedIn","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewImageUrls/23","reviewImageUrls/24","reviewImageUrls/25","reviewImageUrls/26","reviewImageUrls/27","reviewImageUrls/28","reviewImageUrls/29","reviewImageUrls/30","reviewImageUrls/31","reviewImageUrls/32"
"Decathlon - Northshore Plaza","5","Luna was very helpful with our bikes purchase even though shes very busy with the crowd. Good job.","2025-08-24T08:59:52.134Z","0","Hafidz Alhaq","4","false",,,"en","3 days ago",,,,,"Ci9DQUlRQUNvZENodHljRjlvT2pWTk9GQkhTVFpwT0RrNVZsSnpVMk5SYkZWeWMxRRAB",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pWTk9GQkhTVFpwT0RrNVZsSnpVMk5SYkZWeWMxRRAB!2m1!1s0x0:0xe15bdaded3dcdd9f!3m1!1s2@1:CAIQACodChtycF9oOjVNOFBHSTZpODk5VlJzU2NRbFVyc1E%7C0cehH770LOL%7C?hl=en","105469317811257704779","https://lh3.googleusercontent.com/a/ACg8ocKB48pwvxa5QxwhFM6vNTJ2x9uFuBTAZr_oRsLXtD_QcSYCpQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/105469317811257704779?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"Decathlon - Northshore Plaza","5","Staff is very helpful !","2025-08-24T08:43:42.800Z","0","ksheeloo nagella","2","false",,,"en","3 days ago",,,,,"Ci9DQUlRQUNvZENodHljRjlvT2toeGVXOWxXbTQyZGpSSVQzVnBORkZMZWpoYVkzYxAB",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2toeGVXOWxXbTQyZGpSSVQzVnBORkZMZWpoYVkzYxAB!2m1!1s0x0:0xe15bdaded3dcdd9f!3m1!1s2@1:CAIQACodChtycF9oOkhxeW9lWm42djRIT3VpNFFLejhaY3c%7C0ceh1yjgifJ%7C?hl=en","113590426959399937303","https://lh3.googleusercontent.com/a/ACg8ocL4Oj7AfQ5YxAp74Ndn2ATAvWcc6iUSyHR7EYBt92axfm-NIE8=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/113590426959399937303?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"Decathlon - Northshore Plaza","5",,"2025-08-24T08:19:42.719Z","0","Cc TZ","2","false",,,,"3 days ago",,,,,"Ci9DQUlRQUNvZENodHljRjlvT2s1c1VsTkdVVVpaWWt4bFIwMUdXVE13V25rNVRFRRAB",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2s1c1VsTkdVVVpaWWt4bFIwMUdXVE13V25rNVRFRRAB!2m1!1s0x0:0xe15bdaded3dcdd9f!3m1!1s2@1:CAIQACodChtycF9oOk5sUlNGUUZZYkxlR01GWTMwWnk5TEE%7C0ceggTeuG9D%7C?hl=en","108569543737654269664","https://lh3.googleusercontent.com/a/ACg8ocJIvQzsiY6lnW6MeSKZ-RRNsMAwc6AkZXIBRrRCHjNeOmyg8PBr=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/108569543737654269664?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"Decathlon - Northshore Plaza","5","This clever staff helped me make up my 4kg weights. There is a missing 4kg and he suggested this ankle /wrist weights to make it 4kg. Good service. Pls look for Gavin. Dear decathlon, pls bring in the 4kg weights. Thank you.","2025-08-24T07:39:18.414Z","0","Sydney khoo","35","true",,,"en","4 days ago",,,,,"Ci9DQUlRQUNvZENodHljRjlvT20xU2NGWTBOVnBwYlV0d1NGQmxPQzFHWkU1MlZYYxAB","https://lh3.googleusercontent.com/geougc-cs/AB3l90DyV1PDbQLOwdq7x9EzGb70DSLLXDjQh5JbpoBLOy9unBiU3vTCvL5fZyb6hfi7S9ffppAPTvV9MheJ7aOrSFokS7_unTvcrC63rzTy4-_HdFwQr9PWowTFTWv28TKZs8KURtrfp8K3Gus","https://lh3.googleusercontent.com/geougc-cs/AB3l90Bw5r4RYdQu8k9k7n9C5dmiNaX-_3chk7-HWox6o01UUCdy_HcgfbMM-Tq9Gfdmz0LnvZdyOlcgqvW35snx9VxD-iQ3cnWgtGIKPEpDZbKneGEa_eUfsQtsLnIjZQHDju8H1C0ap1Mm4iI",,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT20xU2NGWTBOVnBwYlV0d1NGQmxPQzFHWkU1MlZYYxAB!2m1!1s0x0:0xe15bdaded3dcdd9f!3m1!1s2@1:CAIQACodChtycF9oOm1ScFY0NVppbUtwSFBlOC1GZE52VXc%7C0ceg5aNiqfI%7C?hl=en","117841296881665357203","https://lh3.googleusercontent.com/a-/ALV-UjVKoy1k-xHRGYk7wTqgAFBfkwTNqyQZm2zz9h-9n-hxel4DrE-u=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/117841296881665357203?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"Decathlon - Northshore Plaza","5","the worker diyanah is very knowledgeable and efficient with helping me with the products!","2025-08-23T15:15:02.560Z","0","I like to torch Child ran","2","false",,,"en","4 days ago",,,,,"Ci9DQUlRQUNvZENodHljRjlvT2pWNldXWkZRMFJoWHkxU1JtbHZNMVZTU0VSRVdFRRAB",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pWNldXWkZRMFJoWHkxU1JtbHZNMVZTU0VSRVdFRRAB!2m1!1s0x0:0xe15bdaded3dcdd9f!3m1!1s2@1:CAIQACodChtycF9oOjV6WWZFQ0RhXy1SRmlvM1VSSEREWEE%7C0ceSfqWOkX3%7C?hl=en","103481868992002528682","https://lh3.googleusercontent.com/a-/ALV-UjUBLLDRbSlu5fZXK0zcONTmtHIyWOmtGtukxFgkC5eN38ssska8=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/103481868992002528682?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"Decathlon - Northshore Plaza","5","I would like to give feedback regarding one of your staff members named Alea. I went to Decathlon on Saturday evening, August 24, and despite the fact that I was told the store was closing soon, she treated me and my family politely and calmly. I was very impressed by her soft spoken and the customer service she provided to me. Please convey my gratitude and appreciation for assisting me and my family.","2025-08-23T14:02:08.012Z","0","Siti Auni","2","false",,,"en","4 days ago",,,,,"Ci9DQUlRQUNvZENodHljRjlvT2xaTlNXNVVlRGRwY2pVeVoxVnhjelUxYVdOaFZHYxAB",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xaTlNXNVVlRGRwY2pVeVoxVnhjelUxYVdOaFZHYxAB!2m1!1s0x0:0xe15bdaded3dcdd9f!3m1!1s2@1:CAIQACodChtycF9oOlZNSW5UeDdpcjUyZ1VxczU1aWNhVGc%7C0ceRbV-iJxf%7C?hl=en","117774697296868245700","https://lh3.googleusercontent.com/a/ACg8ocImlTFGHfpWHXDPH0OunQCyPdZnPNT5zyJ03H0vLLGUy4XSFQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/117774697296868245700?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"Decathlon - Northshore Plaza","5","Uwais is a great person who help us find what we wanted n so patient","2025-08-23T13:09:37.978Z","0","Nora Iris Kennedy (LadyC)","8","false",,,"en","4 days ago",,,,,"Ci9DQUlRQUNvZENodHljRjlvT2tOdVZVZFhVVE5SV0VoRVVtZ3dXR3RhV21wVGNWRRAB",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tOdVZVZFhVVE5SV0VoRVVtZ3dXR3RhV21wVGNWRRAB!2m1!1s0x0:0xe15bdaded3dcdd9f!3m1!1s2@1:CAIQACodChtycF9oOkNuVUdXUTNRWEhEUmgwWGtaWmpTcVE%7C0ceQqGuKY09%7C?hl=en","110046896200640636766","https://lh3.googleusercontent.com/a-/ALV-UjVgtqlWd8kAe9b8tqoPMIF-EntcZvOqT0dOmTN5t8z-DOumjsLq=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/110046896200640636766?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"Decathlon - Northshore Plaza","5","The sales n shopfloor assistant assistant by the name of diana/dwi(on the nametag) was very approachable,knowledgeable and helful","2025-08-23T13:08:08.825Z","0","Myrahh","1","false",,,"en","4 days ago",,,,,"Ci9DQUlRQUNvZENodHljRjlvT21wT2EyaHZja2xyUVU1TVZGRTBkVXBTZW5KcFpuYxAB",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21wT2EyaHZja2xyUVU1TVZGRTBkVXBTZW5KcFpuYxAB!2m1!1s0x0:0xe15bdaded3dcdd9f!3m1!1s2@1:CAIQACodChtycF9oOmpOa2hvcklrQU5MVFE0dUpSenJpZnc%7C0ceQoslC5yY%7C?hl=en","111556012496870989333","https://lh3.googleusercontent.com/a/ACg8ocK8iy6EsNYGMc39_ReNK3wRP8mhEe_ualVr7xBUq0-hGkyIBQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/111556012496870989333?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"Decathlon - Northshore Plaza","5","Nice service, took the effort and went the extra mile in assisting me to find the products. The staff’s name is Gareth. :)","2025-08-23T12:46:30.470Z","0","Ying Ying Cheo","1","false",,,"en","4 days ago",,,,,"Ci9DQUlRQUNvZENodHljRjlvT2xvME9HNWZNVlpJYm1zNFIyeGxNMTlVY0ZsVlkyYxAB",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xvME9HNWZNVlpJYm1zNFIyeGxNMTlVY0ZsVlkyYxAB!2m1!1s0x0:0xe15bdaded3dcdd9f!3m1!1s2@1:CAIQACodChtycF9oOlo0OG5fMVZIbms4R2xlM19UcFlVY2c%7C0ceQVaR31rs%7C?hl=en","109392365666615661600","https://lh3.googleusercontent.com/a/ACg8ocJvExpJhjy7KNHJxr8kNYVqyFlsI57uGRcEaaw9nXwYV8ChlA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/109392365666615661600?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"Decathlon - Northshore Plaza","5","Nice service from Uwais.","2025-08-23T12:13:38.535Z","0","Woody Tan","11","false",,,"en","4 days ago",,,,,"Ci9DQUlRQUNvZENodHljRjlvT2xZd2NtVjNVV1pFUW05cVNtcFlaalZQTTFsV09IYxAB",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xZd2NtVjNVV1pFUW05cVNtcFlaalZQTTFsV09IYxAB!2m1!1s0x0:0xe15bdaded3dcdd9f!3m1!1s2@1:CAIQACodChtycF9oOlYwcmV3UWZEQm9qSmpYZjVPM1lWOHc%7C0ceQ0mUuXPl%7C?hl=en","116952696227861880305","https://lh3.googleusercontent.com/a/ACg8ocJ1fQMw6KBEi2vO0xk0ZMqHcyBAjN0i8oOatQpICOAVbgnM4w=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/116952696227861880305?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"Decathlon - Northshore Plaza","5","Gareth and Uwais, both are very attentive,  helpful, friendly and answer toall my queries","2025-08-23T11:45:22.302Z","0","Priscilla Chan","3","false",,,"en","4 days ago",,,,,"Ci9DQUlRQUNvZENodHljRjlvT2w5VFRrUlJhRVJSWlVkTk9FTlhVR2s1UkZCdVMyYxAB",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2w5VFRrUlJhRVJSWlVkTk9FTlhVR2s1UkZCdVMyYxAB!2m1!1s0x0:0xe15bdaded3dcdd9f!3m1!1s2@1:CAIQACodChtycF9oOl9TTkRRaERRZUdNOENXUGk5RFBuS2c%7C0cePbHH2ZXe%7C?hl=en","112607955000664980548","https://lh3.googleusercontent.com/a-/ALV-UjXeAGwNjJUQZvZpzL4loblVcFa2ETZvMguV_pebGctPd9Oj2dc=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/112607955000664980548?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"Decathlon - Northshore Plaza","5",,"2025-08-23T11:19:54.364Z","0","Naresh KV","0","false",,,,"4 days ago",,,,,"Ci9DQUlRQUNvZENodHljRjlvT21Wb1ltaFlNRGRCZDNGZlREQkdXbll0WlVGSVFXYxAB",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21Wb1ltaFlNRGRCZDNGZlREQkdXbll0WlVGSVFXYxAB!2m1!1s0x0:0xe15bdaded3dcdd9f!3m1!1s2@1:CAIQACodChtycF9oOmVoYmhYMDdBd3FfTDBGWnYtZUFIQWc%7C0cePEPKjuQF%7C?hl=en","101897096730941658582","https://lh3.googleusercontent.com/a/ACg8ocJfN0ShAZbx19WxM4_1PkFH2LmYBSHCAZmGrxBl2O2gDp2p7Q=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/101897096730941658582?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"Under Armour Waterway Point","5","Service here is excellent. Staff on Saturday was super friendly and helpful. Definitely 5 stars!","2025-08-23T18:36:03.692Z","0","Getrunning “Foodaholic” Now","87","true","2025-08-25T09:22:07.000Z","Hi Getrunning “Foodaholic” Now

Appreciate you taking the time to let us know we are doing something right.

Thank you for choosing Under Armour.

We look forward to you shopping with us again soon. Have a great day!

Best Regard
The Under Armour Team","en","4 days ago",,,,,"Ci9DQUlRQUNvZENodHljRjlvT2kxYVlTMXJNVW90VjFKTVFsWjFiMFpZYW1kVFYzYxAB",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2kxYVlTMXJNVW90VjFKTVFsWjFiMFpZYW1kVFYzYxAB!2m1!1s0x0:0x3d91d14cf0547540!3m1!1s2@1:CAIQACodChtycF9oOi1aYS1rMUotV1JMQlZ1b0ZYamdTV3c%7C0ceVcIdF3uj%7C?hl=en-US","102401079588147646127","https://lh3.googleusercontent.com/a/ACg8ocKCa851GXfH5R1Ade0VNWVBTaLkyE1lVCBKI0SrcMRWdlHyjw=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/102401079588147646127?hl=en-US",,,,,,,,,,,,,,,,,,,,,,,,
"Under Armour Waterway Point","5","Gentleman with the brown hair very nice to me and my sister

Helped us and suggested good deals to us (ultimately UA wins we bought 3 instead of 1 item 😁) very patient as well. Great service from the store and atmosphere in general, would reco!","2025-07-06T07:05:19.017Z","0","Eve Chua","12","true","2025-07-07T09:36:18.000Z","Hi Eve Chua

Appreciate you taking the time to let us know we are doing something right.

Thank you for choosing Under Armour.

We look forward to you shopping with us again soon. Have a great day!

Best Regard
The Under Armour Team","en","a month ago",,,,,"Ci9DQUlRQUNvZENodHljRjlvT25adVQxcFBORXQ2TlZGalJVcHVXV0ZyVlVKcVFWRRAB",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25adVQxcFBORXQ2TlZGalJVcHVXV0ZyVlVKcVFWRRAB!2m1!1s0x0:0x3d91d14cf0547540!3m1!1s2@1:CAIQACodChtycF9oOnZuT1pPNEt6NVFjRUpuWWFrVUJqQVE%7C0cPX-j03JhG%7C?hl=en-US","115449784913319052716","https://lh3.googleusercontent.com/a-/ALV-UjXmbEpRyvbHuym-u56UFbuWlSfuTSNPEsn0-JqLS1N48Lm-KI8=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/115449784913319052716?hl=en-US",,,,,,,,,,,,,,,,,,,,,,,,
"Beyond 9 to 5","5","Friendly Staff and Affordable Prices!","2024-12-19T09:17:43.294Z","0","Luke Tan","9","false",,,"en","8 months ago",,,,,"ChZDSUhNMG9nS0VJQ0FnSUR2aW9uUkF3EAE",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR2aW9uUkF3EAE!2m1!1s0x0:0x5648f8f049d7e74f!3m1!1s2@1:CIHM0ogKEICAgIDvionRAw%7CCgwIt8mPuwYQ-NLRjAE%7C?hl=en-US","116280964407632060043","https://lh3.googleusercontent.com/a-/ALV-UjXmyJtVgYvdPvE67Ae1DH4SMtfCRYOtpEOR-gjrYyolfObrV0c=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/116280964407632060043?hl=en-US",,,,,,,,,,,,,,,,,,,,,,,,
"Beyond 9 to 5","5","Just discovered Beyond 9 to 5 at Pasir Ris Mall, and it’s a game changer for men’s fashion! 🕴️

This shop truly lives up to its name, offering a one-stop solution for all your style essentials. From sharp polos and crisp shirts to well-fitted pants, belts, wallets, bags, and even undergarments, they’ve got everything you need to elevate your wardrobe.

The best part? Quality pieces that don’t break the bank. Whether you’re shopping for workwear or weekend casuals, Beyond 9 to 5 has got you covered. Highly recommend checking it out if you’re in the area!","2024-10-17T06:40:51.785Z","0","William Tan","19","true",,,"en","10 months ago",,,,,"ChZDSUhNMG9nS0VJQ0FnSUNYX3VmLUZREAE","https://lh3.googleusercontent.com/geougc-cs/AB3l90AxAzNaQjteq72Blp-fC-ofOZ6eLMQjt0UbtKey0ny5YTIiGWBPOeMlsnfGFVTyQg6vKPP52ca1lQ8lZGjqLfPLGNO4K_bS3VfHS_YFQ_ejbLwkcjpR5QfN62WnYwqY9MtXNGFh6g","https://lh3.googleusercontent.com/geougc-cs/AB3l90AMYBBVvUHfgEeuVCWWsFAzPtwIL0UixoBJ7XAjI4fBntHllLqnXR-07-7g_XmJT9UmEpZjZziskCXCmG1kD8qXbtHtSo2jY9Y-ByxMWKBxOivVv1hORlMY7Azn8nFK1Pn-preE","https://lh3.googleusercontent.com/geougc-cs/AB3l90AEDcsgjYefXWdKGBVa_5QWqx1iS0jfIRGlJBvKCW90AgSNhmpAucvaAezIFjsL0pOs2HwwZUDoPwHp1s1xPX0xJSjg3AmysdJWSp9Wx5xfzs-AT84XpqbE14gGv2oS4U0tdPIWaQ","https://lh3.googleusercontent.com/geougc-cs/AB3l90Bop9aFXjVjdTl_O87q_S4fPZC6BaxrQKpAp87EtCVopFziMaMEcl6N1grnZJv-zlIp7Udb_ac4Sb53TsOF7DZ--JaPBNiMK-BGliyL7FoLAdG0rS5TPleL2vrzGWxuXdnzXMUy","https://lh3.googleusercontent.com/geougc-cs/AB3l90BpHkI7aTPv1p-zTsJlt8zwolavZQPmvyTotPemMZnGeLGwE1WE9KXJ2A0pWjWwsg9M83q8yzba_qTy4ZDlLJ8-7vXpVofs_ABPppNxCbxf23yWMw0u7XWEx098TWXSQk6nlhD-qw","https://lh3.googleusercontent.com/geougc-cs/AB3l90BEAQmBUjcirjj0KK1Y1wB24CLL6vbIB3Ihi72quNMgQsWTdZlI_O4IrXpBNFYrr7gZ7K1hZCHAEco69NnjOcDGXhDJerinB0iJJKwcgw94iHcld782Crasgi1McsD_DWwPMwNN","https://lh3.googleusercontent.com/geougc-cs/AB3l90AhKdz_wS_myjbGjHWeJT8R_zqtK3de5-OTPyWmoOQmtTjwLAgMcK7YGJMpKHtGQqCeBIMh-Niqc0MZe7gOGu7cmuNV75Ax-qEXUuYZjQ5BNX_iPcgthx9KsKoUXpc2OP8g3Alq0g","https://lh3.googleusercontent.com/geougc-cs/AB3l90BkklzhC95BmQGLA0nY2gubkMjWCOM6r68T3J7YVPL7RCYwF69lO2KVn_BUCc1UpUmYiPu1FSkLPI3cIDHloSgNwN2mb0x5ifYGAEAUP54OgFq6KO34cV3jaIuHCY84-FReQ_J5","https://lh3.googleusercontent.com/geougc-cs/AB3l90AgSrVw0YCa41RGzk6vOjaj3EG5vWd1MmUZtvyazJoSM7uI4dw-m2zAR7CPbFE8qmocVfvhf7Hmn_WPbfx2XsRfHZPo7QSW-Yhpp1ht_uEY6uc11w266orjw8nHSzHXYI-mgLvycw","https://lh3.googleusercontent.com/geougc-cs/AB3l90BowEUEqcjuEnfm13vljN2IA9l9tBE6QaPmwCIg4krdIg2EMDkTv6g7D6FoUK6j5IahxHGPPwlkj_F4x8AzY1-ey6A-vmX7K960tUmwZ4NCS-9-x7k4g8SmPLNGbOYQ-tgRaDIa","https://lh3.googleusercontent.com/geougc-cs/AB3l90Ahc3xWZJZ-zkYX4k0-pxq3Uw8ApfjahKwLln_BPsLDUxrFxFk3ozvW9g4I7P8I0F3l-GxMvpSOycAWuOqnxLBJeXCE3s9sAtrllnfolUstZEaiPAhSj32nf0eHpobbRV-yYnfO","https://lh3.googleusercontent.com/geougc-cs/AB3l90BxruZ6MzmvIBDLglzqG0_ZUpKCTJpwZQeyvrm23mF2f6z5ehAlkQW8R4UCuCaRtCN0Hw7FTLo3TcCRrIWfJMz-7Tj2Oc4d7y7QMhtCUQjXbqDqk7rISTKtLAVI9D8z7oJ3qgD6","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNYX3VmLUZREAE!2m1!1s0x0:0x5648f8f049d7e74f!3m1!1s2@1:CIHM0ogKEICAgICX_uf-FQ%7CCgwI8-LCuAYQsNPf9gI%7C?hl=en-US","102166131137903198642","https://lh3.googleusercontent.com/a/ACg8ocJdIX0b-WIh5sz9_BmP2xoTISIzsF2BEnUCYUQBwUkz0CQFyg=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/102166131137903198642?hl=en-US",,,,"https://lh3.googleusercontent.com/geougc-cs/AB3l90Cupt24NSZez4BY6MUYMLDrIIfIMNmh_Ks5cBI1FBiF82KgtJxbDj5Znn56Glhb5GAuacghVfBi9EcWiL5UbT8F_OFWIdnvJHaQxUE8HtBS4jJba5bOJU0dq1UjfbOHAJtxvoEmig","https://lh3.googleusercontent.com/geougc-cs/AB3l90D3jy0CY1wYV-VKRlhP57XeJabR3z_kivmM33w9yM4S_jk2xs30vxEFE7vDKXaj1q_vUMyuhVFoF41FvtxO7JZGKwcqfi_6lplBulH8_lQc1TZfPQLsX7AXNhMn7Te26LslSG_G","https://lh3.googleusercontent.com/geougc-cs/AB3l90CwNClrjNH5leJeP4vNi2oRn7-R0ufITV7cMhLv6I9xX9bvYk-EN9zUZLwW0BcLU9CV0TFQyBBg4TMmgua8CL8qPXnHfdxGriV7U053AoKFtR8TyPxcrp8gCGGmopqohUmj1D-EfA","https://lh3.googleusercontent.com/geougc-cs/AB3l90Axx5CjPlREmQUqS6jX5sovWxZ6ritwc3H1SCXtSUKBAWzU7tGgIByloK89wkpCutrpNS25XD4tg8Lza8qkbKl_Wwa2PmDBhHg6L7eQdZ0Az5ZUQAzRbuiFxkm6dp5JSjjcBfYo","https://lh3.googleusercontent.com/geougc-cs/AB3l90DSDnjirjFIq47g2k1ZlIc3_xlwQS7wZvIyzbGnwuShuK1usu1evHUeJDxQxjQpz718hvBiJ-oPjjDQsrxXzF26BMbbobfRl2E0-kV3tWozCBd0cJ1d8OacwluiiEB-pfGNQJkt","https://lh3.googleusercontent.com/geougc-cs/AB3l90AmBPogHfDI3lyodWbLLdEpsOe9IUpSwkWBtLSTolr2uSIO6-_g6F0B_eUnYWpxteTvz7au02lUk1vUaSzK4fGRdPGqiE96ShdtX9N2AUWPsS-RzO3X93P_eJIHIIFw0Tf74RU",,,,,,,,,,,,,,,
"Van Heusen","5","Excellent service by Ms Teng Teng. efficient, helpful, and polite. very pleased with her work, recommend this store to anyone searching for good quality shirts!","2025-05-03T12:06:28.026Z","0","Timothy Kwang","3","false",,,"en","3 months ago",,,,,"ChZDSUhNMG9nS0VJQ0FnTUNZNnVMbFJ3EAE",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNZNnVMbFJ3EAE!2m1!1s0x0:0x618a82d413f8b525!3m1!1s2@1:CIHM0ogKEICAgMCY6uLlRw%7CCgsIxI3YwAYQ-NvXDA%7C?hl=en","108666019562059871103","https://lh3.googleusercontent.com/a-/ALV-UjXZocz7WCKgBgGfQLPcJiPKCGyil0O3EaEWsbLuEBokyeq8oGIu=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/108666019562059871103?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"Van Heusen","5","Great service from the sales lady. (Ms Fiona? from the receipt). She patiently  make good recommendations for my odd size. Thank you for able find my good fit and design.","2025-04-26T16:13:46.318Z","0","Joshua OH","2","false",,,"en","4 months ago",,,,,"ChdDSUhNMG9nS0VJQ0FnTURvdVo3QnBBRRAB",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURvdVo3QnBBRRAB!2m1!1s0x0:0x618a82d413f8b525!3m1!1s2@1:CIHM0ogKEICAgMDouZ7BpAE%7CCgwIuoy0wAYQgOaKmAE%7C?hl=en","107635942856632013709","https://lh3.googleusercontent.com/a-/ALV-UjV0AdnaE438MResB2TeCrqpioexLKniMzn37AW-8dAhc3nnx8K0=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/107635942856632013709?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"Van Heusen","1","Very bad service Sengkang outlet. I call so many times nobody pick up the call. I never never go and buy from this shop anymore and won't recommend my family and friends. My worth to buy from them without service standard.","2024-04-25T07:38:28.801Z","0","Alan Ng","31","true",,,"en","a year ago",,,,,"ChdDSUhNMG9nS0VJQ0FnSUNqbzluUDZnRRAB",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNqbzluUDZnRRAB!2m1!1s0x0:0x618a82d413f8b525!3m1!1s2@1:CIHM0ogKEICAgICjo9nP6gE%7CCgwI9JCosQYQiM2I_gI%7C?hl=en","117335551250738259164","https://lh3.googleusercontent.com/a/ACg8ocJuX7W1MDrF_njxYOATwk7VSETTfA5cwR7iHE0UXq1ouuHM8A=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/117335551250738259164?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
