"title","stars","text","publishedAtDate","likesCount","name","reviewerNumberOfReviews","isLocalGuide","responseFromOwnerDate","responseFromOwnerText","originalLanguage","publishAt","rating","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewOrigin","reviewUrl","reviewerId","reviewerPhotoUrl","reviewerUrl","textTranslated","translatedLanguage","visitedIn","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewContext/Positive","reviewContext/Services","reviewContext/Negative","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19"
"Little Gryphons Montessori","5","Oh where do I begin. Before I even send my son to this school, I met the teachers and they're so warm. My son was in another school nearby, but I didn't quite like it. So fast forward, I decided to send him to LGM. Jacqueline (the owner of the school) is one of the sweetest and loving person to kids, and shout out to all the teachers who are so lovely and patient to my active boy. The environment is so welcoming and my boy is always up n excited to go to school. I've sent my son to 3 different play schools so far, and LGM is definitely the best of all. Thanks a lot Jacqueline, teacher Jameema, teacher Latchmi (sorry if misspelled) and Laoshi for taking a good care of my son in the school.","2022-11-22T01:49:03.632Z","0","Jane Karmendra","47","true",,,"en","2 years ago",,"ChZDSUhNMG9nS0VJQ0FnSUQtNVBlSVh3EAE","https://lh3.googleusercontent.com/geougc-cs/AB3l90BuKyQFOR-RxrMF3rc6MymLeu7AMLkRGXw18XX4JScEEyVoWz8m1RHVyqc2egJMmVprJ1vGa85-fgeGha7O5z3zbnnXPXn0je0YPX5eTMqi2wDIb_XRB2VcWmbBSkMoniD0KAN0","https://lh3.googleusercontent.com/geougc-cs/AB3l90CG8g95UzprtQiJa_V5vBconJoeFg4dpZBtvB_-rJStBLAdAPsJVh-6I6olq7fwy2rCm2AKdtbDwgcvpjXzdCIASL4GARWXQvSvi2WC41H-qRR7wJRxG7EJ48lJ2nOJVbKYCtEJ",,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQtNVBlSVh3EAE!2m1!1s0x0:0xe2d6e9a8ba8553e1!3m1!1s2@1:CIHM0ogKEICAgID-5PeIXw%7CCgwIj9XwmwYQuKPdrQI%7C?hl=en","110520911532150487664","https://lh3.googleusercontent.com/a-/ALV-UjWl-gVO5CteF2UiKf2H-Ybl5aFW_6M-635ZyYNYEzRxeCberlQj=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/110520911532150487664?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"Little Gryphons Montessori","5","I visit the school and met Jacqueline, the owner of the school a few weeks ago, looking to enrol my 3.5 years old. My sticky toddler was suddenly brighten up and willing to talk to her. Jacqueline was such a warm soul and I also met some of their wonderful teachers. The school fee is also reasonable. A recommended place for young children to thrive.","2022-08-15T05:43:37.766Z","0","Dian Ekowati","86","true",,,"en","3 years ago",,"ChZDSUhNMG9nS0VJQ0FnSUR1akllMFNREAE",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR1akllMFNREAE!2m1!1s0x0:0xe2d6e9a8ba8553e1!3m1!1s2@1:CIHM0ogKEICAgIDujIe0SQ%7CCgwIibrnlwYQoIPR7QI%7C?hl=en","104872660436077977270","https://lh3.googleusercontent.com/a-/ALV-UjXN8_KcCNzR-ezX0qCFUCmZm9wFGRmOBsOO5J_158jjhC4WQtvG=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/104872660436077977270?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"Little Gryphons Montessori","5","The school is a warm, friendly place with great teachers who clearly love what they do. My son loves going to school (and is often disappointed at the weekend that he won't see his teachers and friends!) and in the year since he's been there he has really flourished socially and ""academically"".
Lessons are based around language (both English and Chinese), maths, culture and practical skills.

The teaching method at Little Gryphons encourages children to explore, to question and to enjoy learning.

The teachers are fastidious in making sure each child is healthy and well enough to be in the classroom. The space is bright, airy and really well appointed.

To all the teachers at Little Gryphons, thank you for all the wonderful work you do.","2019-03-27T03:31:55.363Z","0","Siobhan","20","true",,,"en","Edited 6 years ago",,"ChdDSUhNMG9nS0VJQ0FnSURvMk1yZmxnRRAB",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURvMk1yZmxnRRAB!2m1!1s0x0:0xe2d6e9a8ba8553e1!3m1!1s2@1:CIHM0ogKEICAgIDo2MrflgE%7CCgwIq93r5AUQiPOnrQE%7C?hl=en","115592996909182537169","https://lh3.googleusercontent.com/a/ACg8ocIdokaCAhEuwN6SZfMJoRW_Wn8YPOk7YBU2To26s5_G_oExjA=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/115592996909182537169?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"Little Gryphons Montessori","5","My son started at this school in January and felt at home very quickly. When we drop him off he runs in with joy and when we pick him up he leaves with a big grin on his face. Which says a lot as our son can often be shy around others, but i guess it helps that the teacher child ratio is good and it is a small and friendly set up overall. The teachers are also very diligent with changing nappies and doing a change of clothes should he get wet or dirty. I would def. recommend this school to parents in the neighbourhood as a fun, friendly and caring school option for their children.","2019-03-09T00:10:14.721Z","0","Juliette Schrakamp","5","false",,,"en","6 years ago",,"ChdDSUhNMG9nS0VJQ0FnSURvMFB5czh3RRAB",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURvMFB5czh3RRAB!2m1!1s0x0:0xe2d6e9a8ba8553e1!3m1!1s2@1:CIHM0ogKEICAgIDo0Pys8wE%7CCgwI5oiM5AUQyNKQ2AI%7C?hl=en","107489870420846106530","https://lh3.googleusercontent.com/a/ACg8ocLmuPY1VefAIvCIxv7cRJ4dvNSI9OWH2NSYikMQIZlIDCxBtA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/107489870420846106530?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"Little Gryphons Montessori","5","A wonderful environment where a child can really flourish, grow confident, and get individual care.  My son had been going to Little Gryphons for the last couple of years and it’s such a warm and rewarding school for him to learn.

The student teacher ratio is small, all the kids know one another and they are always given individual time with the teachers to work and learn at their pace. What I really love is how they encourage each student to have their own voice and share it with one another regularly and respectfully.  Topics are taught in a fun and engaging manner, school environment is close-knit and welcoming.  The teachers are just absolutely lovely:  kind, firm, and encouraging in the exact right amount.  I have great peace of mind when I drop off my son and he always shows up at the door during pick-up happy and well tended. Couldn’t recommend this more to others.","2019-03-08T16:54:25.497Z","0","Lina Tang","9","false",,,"en","6 years ago",,"ChdDSUhNMG9nS0VJQ0FnSURva05ycjJBRRAB",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURva05ycjJBRRAB!2m1!1s0x0:0xe2d6e9a8ba8553e1!3m1!1s2@1:CIHM0ogKEICAgIDokNrr2AE%7CCgwIwbyK5AUQyJKZ7QE%7C?hl=en","108337458578314826622","https://lh3.googleusercontent.com/a-/ALV-UjUDs35WlbnOZ8YIn6ncKVSg7XP1sT2ojdDTva79mo4j9UjjVqX1=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/108337458578314826622?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"Little Gryphons Montessori","5",,"2019-03-08T11:33:03.118Z","0","Clemence Huguet","14","false",,,,"6 years ago",,"ChZDSUhNMG9nS0VJQ0FnSURvNE5tR2FREAE",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURvNE5tR2FREAE!2m1!1s0x0:0xe2d6e9a8ba8553e1!3m1!1s2@1:CIHM0ogKEICAgIDo4NmGaQ%7CCgsI76WJ5AUQqJG6OA%7C?hl=en","111841302723070883062","https://lh3.googleusercontent.com/a-/ALV-UjU1CTys2hvwa_doloEoCsKv_V-CAeyE0EsD-mkJJql-gQVSi0U=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/111841302723070883062?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"Little Gryphons Montessori","5","My experience of Little Gryphons:

In January 2018 we enrolled our daughter of 19 months to Little Gryphons Montessori School.

As a working mummy, with a new baby on the way, we knew she would be needing some extra interaction with other children and wanted to settle her in before the baby arrived.  As an expat in Singapore this is not a decision we took lightly as in the UK usually we would wait a few years before play groups and any form of education began.

We visited with Little Gryphons and spoke to several teachers who talked very thoroughly through their Montessori approach daily routine and activities. After sitting down and talking with the teachers we were bowled over with the LOVE, PASSION and DRIVE expressed by all of them.

We left the meeting feeling overwhelmed and truly confident that this was the right descision and perfect school for our daughter.  She started off on 3 mornings a week from 9:00AM – 12:30 AM.  Now nearly 3 yrs old we have increased to 4 mornings as we can’t keep her away!  She is progressing with leaps and bounds (literally).  She smiles every day, sings all day long and her vocabulary is amazing.

While there is a stairway up to the school, it is really not an issue. Once though the door it opens up into a beautiful warm, CLEAN, colourful friendly environment with lots of wonderful artwork and pictures all over the wall.  All of the toys, books and school equipment is of the highest standard which to me this seemed to lack in some of the other schools we had visited.

You are met every morning by a very friendly face and my daughter can not wait to go in to learn and play with her friends.

The teachers here truly do an EXCELLENT job in making sure all the children are happy and extremely well looked after, without failing to follow up with mummy via text messages if there is any concern at all.  On a weekly basis you are sent updates and photos of how they are getting on which also gives you a nice insight into their morning activities.

Little Gryphons Montessori is true to their mission and I can definitely say we could not be happier with the experience they provide …

“Our goal is to provide a safe, loving and supportive environment for children to grow and learn in. We aim to foster creativity, encourage curiosity and instil within children a behaviour of independent learning and self-confidence in order to have an enduring and positive impact on the child’s life.”

– Keep on doing what you do!!!","2019-03-08T04:14:44.878Z","0","Emma Owen","2","false",,,"en","6 years ago",,"ChZDSUhNMG9nS0VJQ0FnSURvb0l1dUR3EAE",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURvb0l1dUR3EAE!2m1!1s0x0:0xe2d6e9a8ba8553e1!3m1!1s2@1:CIHM0ogKEICAgIDooIuuDw%7CCgwItNiH5AUQkJ6JowM%7C?hl=en","116373119750803486680","https://lh3.googleusercontent.com/a-/ALV-UjUdKoUGtz5C0-iweaC2z9j8ufWM6rHkgLgXzEN0yAs-V5CkSo8y1g=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/116373119750803486680?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"Little Gryphons Montessori","5","A wonderful, caring family which my daughter thoroughly enjoys being there even before she began her trial sessions and now we’re on to our second term. The educators have shown nothing but love for the kids and it is palpable through their every communication with us and the children.","2019-03-08T02:37:19.533Z","0","Su Ann Chong","31","true",,,"en","6 years ago",,"ChdDSUhNMG9nS0VJQ0FnSURvb0xyTXVRRRAB",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURvb0xyTXVRRRAB!2m1!1s0x0:0xe2d6e9a8ba8553e1!3m1!1s2@1:CIHM0ogKEICAgIDooLrMuQE%7CCgwI36qH5AUQ-K2r_gE%7C?hl=en","116690357290471979023","https://lh3.googleusercontent.com/a/ACg8ocLQPH89b0c9Y-QAu36sdlPrRWFSWfphRHXzjAGGJPqUftQby5mu=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/116690357290471979023?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"Little Gryphons Montessori","5","Great small Montessori preschool on the upper floor of a shophouse. Very friendly and competent teacher team.","2017-11-22T10:59:47.752Z","0","vincent petit","82","true",,,"en","7 years ago",,"ChZDSUhNMG9nS0VJQ0FnSUNRZ2MtLU53EAE",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNRZ2MtLU53EAE!2m1!1s0x0:0xe2d6e9a8ba8553e1!3m1!1s2@1:CIHM0ogKEICAgICQgc--Nw%7CCgwIo7HV0AUQgLjK5gI%7C?hl=en","107911533624517316910","https://lh3.googleusercontent.com/a-/ALV-UjXXwRF3xJD8hiKlbov8dX_ayAv9ooCNJAvNnlYiSXtKzohnHd9_=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/107911533624517316910?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"Anglican High School Backgate","5","fire ahh backgate. extremely accessible gate for students coming from mars. gate plays music when u open the gate. even has butler and a5 wagyu tomahawk served when u enter. 10/10 i go just for the food","2025-08-20T06:54:49.130Z","0","Caleb Chong Zheng (Ahs)","5","false",,,"en","a week ago",,"Ci9DQUlRQUNvZENodHljRjlvT2xWbFdFNXVNbmt3VTFSSlN6bFlkRVJoVmtaalRrRRAB",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xWbFdFNXVNbmt3VTFSSlN6bFlkRVJoVmtaalRrRRAB!2m1!1s0x0:0xb129ceb0f307d4c9!3m1!1s2@1:CAIQACodChtycF9oOlVlWE5uMnkwU1RJSzlYdERhVkZjTkE%7C0cdM3t6ke3u%7C?hl=en-US","109579184863521438836","https://lh3.googleusercontent.com/a/ACg8ocJYV2gLa5at0VgtLKEhIceVE6VhD64xiVlhG6zChW0a0yggxA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/109579184863521438836?hl=en-US",,,,,,,,,,,,,,,,,,,,,,,
"Anglican High School Backgate","1",,"2025-06-16T09:50:19.539Z","0","25Y6C41 ONG WEE KIN","4","false",,,,"2 months ago",,"ChZDSUhNMG9nS0VMemZzcW5OMGVtWEp3EAE",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VMemZzcW5OMGVtWEp3EAE!2m1!1s0x0:0xb129ceb0f307d4c9!3m1!1s2@1:CIHM0ogKELzfsqnN0emXJw%7CCgwI29G_wgYQqLyYgQI%7C?hl=en-US","113678456341155175667","https://lh3.googleusercontent.com/a/ACg8ocKlHB9RyfKQnBSb-rnPNuGoTMyKW7eWYDT-M8hdlgntTSNNyw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/113678456341155175667?hl=en-US",,,,,,,,,,,,,,,,,,,,,,,
"Anglican High School Backgate","5",,"2022-07-17T05:35:11.567Z","0","kok seng tee","0","false",,,,"3 years ago",,"ChdDSUhNMG9nS0VJQ0FnSURPejZhdC1RRRAB",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURPejZhdC1RRRAB!2m1!1s0x0:0xb129ceb0f307d4c9!3m1!1s2@1:CIHM0ogKEICAgIDOz6at-QE%7CCgwIj7_OlgYQ-IixjgI%7C?hl=en-US","106187917559420464988","https://lh3.googleusercontent.com/a/ACg8ocLVECqf1vLTDMFQNqJNDQXXgpEIthQl-8fQ8-MkS2aYKLvGKg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/106187917559420464988?hl=en-US",,,,,,,,,,,,,,,,,,,,,,,
"Anglican High School Backgate","4","Backgate from Anglican High School. Accessible for students to exit","2017-04-15T16:33:29.606Z","0","Gregory Athanasius","712","true",,,"en","8 years ago",,"ChZDSUhNMG9nS0VJQ0FnSUNBOEpfOVBREAE",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNBOEpfOVBREAE!2m1!1s0x0:0xb129ceb0f307d4c9!3m1!1s2@1:CIHM0ogKEICAgICA8J_9PQ%7CCgwI2ZbJxwUQgKf7oAI%7C?hl=en-US","101240389824842882822","https://lh3.googleusercontent.com/a-/ALV-UjWQ1S71i5tG3M2LeuMrmDao8IOBC-y287tYxI59HVgc9eYcoOPg6w=s1920-c-rp-mo-ba7-br100","https://www.google.com/maps/contrib/101240389824842882822?hl=en-US",,,,,,,,,,,,,,,,,,,,,,,
"Advanced Montessori Ang Mo Kio","1","My elder child was a student of Advanced Montessori AMK. I called the number wanting to enrol my younger child but I got to know that Advanced Montessori AMK Branch had already closed down in Oct 2024. The Ang Mo Kio Branch is no longer in operation.

The AMK branch is no longer in operation. This google page is misleading. Closed down already in 2024 .","2025-04-20T09:41:58.754Z","0","jazng","1","false",,,"en","4 months ago",,"ChZDSUhNMG9nS0VJQ0FnTUNvaDdDNkt3EAE",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNvaDdDNkt3EAE!2m1!1s0x0:0xafc847cadac47a07!3m1!1s2@1:CIHM0ogKEICAgMCoh7C6Kw%7CCgwI5oKTwAYQ-Kro5wI%7C?hl=en","113808238143699327638","https://lh3.googleusercontent.com/a/ACg8ocL3Jy3-kSZmeplo6sMEpmT3Bx7tBXA6rg9Y-lOwc4rGi2KwuA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/113808238143699327638?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"Advanced Montessori Ang Mo Kio","5","Sad to say that I don't have a lot of time to spend with my children, hence I can't help with their phonics. I am really glad that I brought them here. I see a lot of improvements in their reading skills and I could even see them reading books at home by themselves. Thank you teachers. Hope they will continue to progress well into their Pri.","2023-07-11T05:15:40.341Z","0","tan koon hor","1","false",,,"en","2 years ago",,"ChdDSUhNMG9nS0VJQ0FnSURKeE5mam1nRRAB",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURKeE5mam1nRRAB!2m1!1s0x0:0xafc847cadac47a07!3m1!1s2@1:CIHM0ogKEICAgIDJxNfjmgE%7CCgwI_MqzpQYQ0LP_ogE%7C?hl=en","113877265878996277969","https://lh3.googleusercontent.com/a/ACg8ocKG-U3YLnBhyEdYGlCwcXGeFBsMrc3JapVqIwQcQbpubwryYg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/113877265878996277969?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"Advanced Montessori Ang Mo Kio","5","A huge thank you to the teachers and principals for guiding and being so patient with my son (and me). I can really see the improvements over the months. It took me 2 years to write this review as recently my son's primary school teacher commented on his reading abilities. All the weekly phonics classes paid off. Thank you so much!","2023-07-11T05:03:59.441Z","0","Eric Tseng","1","false",,,"en","2 years ago",,"ChZDSUhNMG9nS0VJQ0FnSURKeFB2UlhBEAE",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURKeFB2UlhBEAE!2m1!1s0x0:0xafc847cadac47a07!3m1!1s2@1:CIHM0ogKEICAgIDJxPvRXA%7CCgwIv8WzpQYQuOyy0gE%7C?hl=en","114264036879296429646","https://lh3.googleusercontent.com/a-/ALV-UjX-mUF5yzoeuB9oYCN5l-GB_EaYkEI1nxCppT6euiGjmamy-64=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/114264036879296429646?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"Advanced Montessori Ang Mo Kio","1",,"2023-06-09T23:55:43.872Z","0","an","11","true",,,,"2 years ago",,"ChZDSUhNMG9nS0VJQ0FnSUR4NGVYaU1nEAE",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR4NGVYaU1nEAE!2m1!1s0x0:0xafc847cadac47a07!3m1!1s2@1:CIHM0ogKEICAgIDx4eXiMg%7CCgwI__eOpAYQiN3wnwM%7C?hl=en","110094706941390525122","https://lh3.googleusercontent.com/a/ACg8ocJypHrzRw_8X2HAiGCK6ITAKsRh-VzBrDubP96vJ1thVNmGkKQ=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/110094706941390525122?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"Advanced Montessori Ang Mo Kio","5","My boy joined the school for around 1.5 years and he has made huge improvements in his reading ability. He is more confident and independent in reading now. From not able to read simple phonetic words, he is now able to blend and read longer, difficult words. I am sure he will continue to make good progress under the kind guidance of the teachers here.","2023-04-02T11:14:20.255Z","0","wendy khoo","4","false",,,"en","2 years ago",,"ChdDSUhNMG9nS0VJQ0FnSUNSN29DUzF3RRAB",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNSN29DUzF3RRAB!2m1!1s0x0:0xafc847cadac47a07!3m1!1s2@1:CIHM0ogKEICAgICR7oCS1wE%7CCgsIjMeloQYQ6LLReQ%7C?hl=en","113715957538683722963","https://lh3.googleusercontent.com/a/ACg8ocKPEiF0ROkKLJS6PULsoC260GpKFKylvgP5VSVG2IwM9HCtRg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/113715957538683722963?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"Advanced Montessori Ang Mo Kio","5","我孩子已经是P1,但她的英文程度还是在 kindergarten 的程度，都算是蛮差的，很幸运的遇到了这家补习中心，刚开始一个英文字母都读不上，现在已经学习了两个月，从不会简单的英文到今天她在我面前能读得上，真的太棒了，很谢谢校长和老师们都很耐心和尽全力的去帮助孩子的学习，很值得推荐这家的补习中心，让我很放心，安心的把孩子交给她们去学习。","2022-07-09T06:07:31.287Z","0","Cat Chong","4","false",,,"zh","3 years ago",,"ChdDSUhNMG9nS0VJQ0FnSURPbWFuRTlRRRAB",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURPbWFuRTlRRRAB!2m1!1s0x0:0xafc847cadac47a07!3m1!1s2@1:CIHM0ogKEICAgIDOmanE9QE%7CCgwIo7aklgYQwNeniQE%7C?hl=en","102674923901725327739","https://lh3.googleusercontent.com/a-/ALV-UjU6Q1Ei_Lois59v8fsjaTEva72XWz-9NuyXUyS8-J0iAk8_CC9JKA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/102674923901725327739?hl=en","My child is already P1, but her English level is still at the kindergarten level, which is quite poor. I am very lucky to have met this cram school. At the beginning, she couldn't read a single English letter. Now she has been studying for two months. From not knowing simple English to being able to read in front of me today, it is really great. I am very grateful to the principal and teachers for their patience and doing their best to help my child with his study. This cram school is worth recommending. It makes me feel at ease and I can safely hand over my child to them to study.","en",,,,,,,,,,,,,,,,,,,,,
